Type,                        Txhash,                        BlockTime Unix,                        BlockTime,                        Fee (SOL),                        TokenAccount,                        ChangeType,                        SPL BalanceChange,                        PreBalancer,                        PostBalancer,                        TokenAddress,                        TokenName(off-chain),                        Symbol(off-chain),                        SolTransfer Source,                        SolTransfer Destination,                        Amount (SOL)
TokenChange,p8KxzyxqoaJHVkv5HfXGraKecZTH3q6LALwVM9d5Rp4AoYcvrAVb1WXACBXZkfRtdrvHvhrecL8d2axa4vh4SEy,1695234762,2023-09-20T18:32:42,0.00001,Fu1uRwPK4SsYJfceKKCiyEtZQ8eMx9xEJznnvVVuPYBx,inc,1509,12876,14385,LFqzyENvqiVP3qREGY43ptuTPeD38bA9A1n49FUt8Qb,SMOINV,SMOINV,,,
TokenChange,4xq87UQjwnNkEm7ByhqS3Hm92QT1iNyVarTziCRF7mRq86zQgEKQWPPK9n2KitrdfynbVz4m7WvpEY7UbBpUNrnY,1695229375,2023-09-20T17:02:55,0.00001,C7VzDhSjhJXR4rXhorCzreyk8oNHDLjJxFTurz9HwaBp,inc,1952,10635,12587,4JQ9gZmynFqDsJWSfTSBpsr3yUq2FtHJetoauiXQULZn,RAY Claim,RAY,,,
TokenChange,57oZKZMeN9sjyHnQJhhPKwfnmcZqjm29TeiSN2v9yipiUGu3wRMdqDeLbSpEcgJtx9LhzKumJbtU6KwcNN2pEqqP,1695227008,2023-09-20T16:23:28,0.00001,6toqHjXAa1pvFVGXPG5hMCtgqh9kik9S3kcWPQeoFMm9,inc,1800,11207,13007,9jNf6WzmDqLdkAVMxLdpseU7GsodRa2FXUePPYVccnng,Orca,OINV,,,
TokenChange,4fHhN1fsBp1zvKRQPMCcx1JafC8hMX5qaoffWRPZYGK7mcW5rSmLyxjbT5oZFRVYakJpZukWSsEpJ181UBkjXCZJ,1695224563,2023-09-20T15:42:43,0.00001,AbR7PYEcCRbU8EUTZ6kNEdnKaLxJbHVi1tb1ruBg9nWn,inc,1928,10210,12138,2veJR48FZP16UmSZvzi7dYiLwxZi4J4Qyse8VkUxP4yC,Orca,OINV,,,
TokenChange,5XY27TXEqqfqhECLT6vKfNsBbjhzWtiuXe9hEZaDWC8DP3WaVmBCqwzU5t3giBXdEKwJGcGXjSx1pGNm2mbCbixL,1695224142,2023-09-20T15:35:42,0.00001,KKfKHPJbjrDZb543RgVRWLF9brH1SjuiqC5vvtiaEzQ,inc,1156,8836,9992,GkB3GHyPWvhD4xMZztEe7LHKQNjQP1VN7SvxJniFpMEW,Orca,OINV,,,
TokenChange,2vX7m3nAQ8WhUbdBi5uNs4FQ9vm5QkgHxFa8kixuvKyDgNtW8NmNvPC3DFJwgu3cCS998cozxLUQud71caERoBzn,1695224081,2023-09-20T15:34:41,0.000005,AMytAPoc9xHQs5ZXWeLyQ4TjCdVXEf7nbf5QqdAARpYz,dec,-79878,6875038.588141002,6795160.588141002,7xKXtg2CW87d97TXJSDpbD5jBkheTqA83TZRuJosgAsU,Samoyed Coin,SAMO,,,
TokenChange,bmMZ5x4TLKUH6GkLAiJbH839PLhHqaSLddRNDq2RtrHKdSWf1mwYKYf6xPbBM1kFz7VC9CgNie1wNg1b9Y3nh99,1695223317,2023-09-20T15:21:57,0.00001,4rzZ55NmNAgSRPakgVMaiShMA9fNBy42vxjy7o45fZgz,inc,1373,10903,12276,4kSaSFRuJ6gV1QcqvjvLnAQ1QcGu7SouDPF5DidKJAn2,Orca,OINV,,,
TokenChange,59sppFL3fjjw2zqcWepZaZh3AwEJc5AFKpni2Tvaba6zeDHyipJtd9QTXE887CbEHu7XcB9NgBXXWx7N2XMUxEZq,1695217973,2023-09-20T13:52:53,0.00001,5pShXq7FxCjn5erTLWuzf1FXFqPXJTicYsqWParaPpHK,inc,1869,10524,12393,AmzNWGMHGsL2rhRgZBodFUFGbpvnCgGwq4MrtM3oiNf7,Helium,HNT,,,
TokenChange,363CC79k2xaFCeTSeiqc5RixyCqMf4npRoqgg46XPBM6MfrPGRbNKiRprgr2Jm9vRJqzR7JM3CemsFPFg7817Bdd,1695211270,2023-09-20T12:01:10,0.00001,bhpnJKC9G3QjEutzUmHUt8gKDMzG6xf12NezfG1zwBr,inc,1377,11396,12773,FeNDQULULiL9jSimxbsYMwRRtZkLDpVnmUCUkHo3FzxP,Orca,OINV,,,
TokenChange,2uYQ5cVy3VvDthDgBhDFdFd7cxxL2efL1sv9FvF4HhxGkxqeW3V3FWJcTKpFbbufNNYrLrbUqqYTmByyiy7fNJbF,1695202856,2023-09-20T09:40:56,0.000005,Ho37mk8TYUwBEsgAxG2Jje9aVULSK2yZRNsJo8ydd2pZ,inc,176,,176,AA8yPFrJg42f2AvC7ZWWFrFUpUGkFnFXpemX3dwjrUaG,Astro Doge X,ASDOG,,,
TokenChange,5jaiGBCjBsxRdTuerosZ7g935Z9KgurUN5h3cm5LMebasmKKnyaCiCMS6KYwwPbwkPmHPTeYvEHrFZTVGH2RYE4G,1695201984,2023-09-20T09:26:24,0.00001,3TTP4yz3wTsmszkwCYYs4QG529q3SAdHQwcVSScaPyKX,inc,1119,35117,36236,4hEwyUWos2EqPmTvYJmSd5DbNbz4vwj1q5W8vEX5evFa,Orca,OINV,,,
TokenChange,4zGJ3ix5HvzNwNLzuXBeGWbFHL5bJJiwsAQFGckJrJF5eSuZ6bBkitziTq34FL9f6J3f4Uuay7RJEzpR7S2Vxm3f,1695201777,2023-09-20T09:22:57,0.00001,3TTP4yz3wTsmszkwCYYs4QG529q3SAdHQwcVSScaPyKX,inc,1163,33954,35117,4hEwyUWos2EqPmTvYJmSd5DbNbz4vwj1q5W8vEX5evFa,Orca,OINV,,,
TokenChange,38S4UFGUxrVaw9DNStE1MZWxxwMKpQznDLMukaeds68ZFMBXD2iotScnCsLUxK2ef34fwNNVJZsz88hrKBKLqCmF,1695201553,2023-09-20T09:19:13,0.00001,E2AM9KBd2esupk7RJ6GU7H1A3T5GmaQVxAyPiSkEceHE,inc,1136,10612,11748,9EhYzxACeE1BKpTN4MfmbWwY7Z276x6ta7fdtxrooETK,Orca,OINV,,,
TokenChange,3AzRHj5HeynSMpT1r53tC67PqHoLHzmHLi76aJT2DVRGbbtBN44hxmKnuWTT89RCLNDt31GH6f3UeHRCJ39E7vkS,1695201214,2023-09-20T09:13:34,0.00001,6y2uRgCCWxTFe2kcexnntp4ESaJ39BKwrtPhgB1BVf5A,inc,1260,13305,14565,EdeEUKCB2Xf9mz6GnQ7VnvXyPdMQrSMrip1y4cE4ARkz,Orca,OINV,,,
TokenChange,2xJVhLUWESGxa8NFeTJLn9DE1Jk4NgXe1N3GBHVmzgSbipcJjNKhyV7FnGtsbk42dxQKF3rQJNmyKuY9hx3NeEPe,1695199054,2023-09-20T08:37:34,0.00001,EJnwCoqpkTFk78XbqY3Hodz3VX8F8gckN8jBQHfpio2P,inc,1917,13636,15553,FmdLttMdSznTePyQkw3wXM1KVS8TKPo5kig59jW67RdU,BKINV,BKINV,,,
TokenChange,4P78zQMhSMEpYTQUtTpPKgbdRsn7mSomNvB3X2GxeZ9vAatHestzCa86fyGmQ68TbDttTyMyxQAy5JwWEQZfBJGD,1695198800,2023-09-20T08:33:20,0.00001,FJBn6iC4g978vqcwgCRGSYkNRex9Qj6tH4urpZBM43Js,inc,1394,10800,12194,GUMsasyYugwCUBxQ6R4dLP7sqsHLc9yV4o5C1ve5GMZ2,BKINV,BKINV,,,
TokenChange,2RGnjRfymEv3hWbYrkRDHEjYqc7KH72KBkeQWttjar6aYsmwjrM4BvcFvkAaE4hpjiaN9z1T4haTBnTsY22XXmNb,1695193275,2023-09-20T07:01:15,0.00001,88PwuECVyNMWhwLsi2Spcyb3rcNhiPHGUohkbZDrk8nw,inc,1375,10412,11787,7rB3TpgacqrbdHNNfEf8kvEe3am7agj1tojbrBKGKpuz,BKINV,BKINV,,,
TokenChange,65CfNEjS7NAfu4qrnusojMPPwkUHfpxcjQ8S9WtNgajzXci1KFbbNSewj23MPyaV7QuEEhPULKMMkoBS7ZiXbKjf,1695192134,2023-09-20T06:42:14,0.00001,GYea8DSmTt2cvNkdxui8kq9hXuKjCNbVuQbX68oXbhqu,inc,1043,11091,12134,J2pf67GpNwvNWvECyba1JAbgo3zqTHz4f8Fwto13WUYW,BKINV,BKINV,,,
TokenChange,2xDoVnoN58km4JzkgjZLWKFr7Kd14zhB2BryuvihFNjMpypiFVRV4qjA5nT4pt3a8xbqi9zss8md8bNbs6YCG1Fw,1695186993,2023-09-20T05:16:33,0.00001,3TTP4yz3wTsmszkwCYYs4QG529q3SAdHQwcVSScaPyKX,inc,1079,32875,33954,4hEwyUWos2EqPmTvYJmSd5DbNbz4vwj1q5W8vEX5evFa,Orca,OINV,,,
TokenChange,NQxRmXz2sHi6KN4DQpYgybaWxTgpv12SDPdaEy6CHpedJUD2ghuYwotdWxKCFytvjaw65YwWtwyuHtSw3Qu4s2j,1695186591,2023-09-20T05:09:51,0.00001,H4WguH31AxJgHcBWtJzGncFqkt2t3aF6eyhXaWtaJuXE,dec,1700,9967,11667,CnatTPvLXxFxxed67KHGVmb83YeP7rrMcsqV1nhkUCLD,Orca,OINV,,,
TokenChange,2iXcP4seqm61X7oWtLwZhw9bfkK2e3k9HjLXyvrEfRHyLakxFKXYSQj7ChSrTnTEgwbhRtVxsdbfcPpAsvosFAr,1695183816,2023-09-20T04:23:36,0.00001,FrWgx5kAToWojk5Rp26TgsMiJMsThZoYSjJLMKREBZ75,inc,1191,13225,14416,dC8LqZvMntwaL1AiaxL5MSycMnoLuDqN8ou7tmDxtdH,Orca,OINV,,,
TokenChange,46BaRJe94qXnXVuyfSLg4jjmSu9NaBvKc8zna95ND2i3oEYSpbQK5voPAVrqpm2R29nh8LVi5e1YHB2iDCSUUh1d,1695175553,2023-09-20T02:05:53,0.00001,5pShXq7FxCjn5erTLWuzf1FXFqPXJTicYsqWParaPpHK,dec,1240,9284,10524,AmzNWGMHGsL2rhRgZBodFUFGbpvnCgGwq4MrtM3oiNf7,Helium,HNT,,,
TokenChange,3ZC5gNuvSJofhL2NhsTsgapZuGxbg65jEhTRjAjN4w714ga3vdTR8MamqBNyQdzzkyd42p5oMUSEM9CEHdiSrhGp,1695172775,2023-09-20T01:19:35,0.000005,FrSV8Jx1mAgmP9uVeikhY9dGXer4vH8TkM85sBGhnRrN,dec,-1156.780631396,403897.345519787,402740.564888391,7i5KKsX2weiTkry7jA4ZwSuXGhs5eJBEjY8vVxR4pfRx,GMT,GMT,,,
TokenChange,2rNH7X6QncJJ8GsHcBj1XjBB6GRvCbxkzVp95c6nMxPupQJyAZQLfC31FgTVnCbhjuCbKoJnSQQG8utpntHoXUVG,1695171772,2023-09-20T01:02:52,0.000005,5wNu2d1Yv2sNHeQNTxJmT6XzpSGnjEaE86Hx1uE4nN47,dec,-174764.613659,646324.378526,471559.764867,Saber2gLauYim4Mvftnrasomsv6NvAuncvMEZwcLpD1,Saber Protocol Token,SBR,,,
TokenChange,a6Gs5SkC2iojX1NWrsZgkn5Y2Nt3Kgv2Hvp7Kk8x7Y227oqQRrS5aXcf6eQKxR2upgRSruQtF3PZkponPycnBnu,1695171655,2023-09-20T01:00:55,0.000005,5wNu2d1Yv2sNHeQNTxJmT6XzpSGnjEaE86Hx1uE4nN47,dec,-5000,651324.378526,646324.378526,Saber2gLauYim4Mvftnrasomsv6NvAuncvMEZwcLpD1,Saber Protocol Token,SBR,,,
TokenChange,2apuUZF5tj6ZqEpFg3xJt33UXts4Nq9TMWSEP4Xpx6xcJey24JioWK286oDGeGd1t4JjZwu6V299Ti6yWdKy7kbH,1695170115,2023-09-20T00:35:15,0.00001,bhpnJKC9G3QjEutzUmHUt8gKDMzG6xf12NezfG1zwBr,dec,1543,9853,11396,FeNDQULULiL9jSimxbsYMwRRtZkLDpVnmUCUkHo3FzxP,Orca,OINV,,,
TokenChange,3r7deT9soBNdMnr1fdqDKdis4YGTLfYKNzuLkgdGUpcrBHgLUmo1H9unXue716bhzSSEgeNr9EKdCXJnuZky1ex1,1695161125,2023-09-19T22:05:25,0.00001,3TTP4yz3wTsmszkwCYYs4QG529q3SAdHQwcVSScaPyKX,inc,1605,31270,32875,4hEwyUWos2EqPmTvYJmSd5DbNbz4vwj1q5W8vEX5evFa,Orca,OINV,,,
TokenChange,3DfzxqmrCzxVfgToDU4QYsnbsckyWPehBTV1Uje7VYbfso7w6FaxPGqgGtJEyBKfzTcrknHmhh3ZEX8p8qFCVjHn,1695160912,2023-09-19T22:01:52,0.00001,3TTP4yz3wTsmszkwCYYs4QG529q3SAdHQwcVSScaPyKX,inc,1909,29361,31270,4hEwyUWos2EqPmTvYJmSd5DbNbz4vwj1q5W8vEX5evFa,Orca,OINV,,,
TokenChange,2RSMzoCKhVuC2XKRMUAPYsxf4rqwCBsPh8c9Zysre8ULJb7JpWWx7oLJC11tKdPPc2jHJ9puSeuaJY4jpjWoFvFz,1695160667,2023-09-19T21:57:47,0.00001,E2AM9KBd2esupk7RJ6GU7H1A3T5GmaQVxAyPiSkEceHE,dec,1480,9132,10612,9EhYzxACeE1BKpTN4MfmbWwY7Z276x6ta7fdtxrooETK,Orca,OINV,,,
TokenChange,3fenrZM9trNR78PD5TeAodMXvqnyN3svAtXdddVCEAdR5BQ1ZAC6WizqBpjzT9cdstzeEJAW5FV14i4WAptFzVUJ,1695160191,2023-09-19T21:49:51,0.00001,6y2uRgCCWxTFe2kcexnntp4ESaJ39BKwrtPhgB1BVf5A,inc,1552,11753,13305,EdeEUKCB2Xf9mz6GnQ7VnvXyPdMQrSMrip1y4cE4ARkz,Orca,OINV,,,
TokenChange,jU6uP3dijZ2r6sTbwSun82rkJMMF6tzZXQ7toyvWXJYiUsGUKx6jYmT64m9fb74mNkZtpgTvqvxMpF4ZPZazzRV,1695159050,2023-09-19T21:30:50,0.00001,FJBn6iC4g978vqcwgCRGSYkNRex9Qj6tH4urpZBM43Js,dec,1032,9768,10800,GUMsasyYugwCUBxQ6R4dLP7sqsHLc9yV4o5C1ve5GMZ2,BKINV,BKINV,,,
TokenChange,5RjRh7cZEiEL3qDJrJGtRm2aREpFdE5imNWpysBgTe8BuxAy3YLUrQbYi3deR1GAhGAif6koUkrH7nQLGJHQGa4f,1695158242,2023-09-19T21:17:22,0.000005,AMytAPoc9xHQs5ZXWeLyQ4TjCdVXEf7nbf5QqdAARpYz,dec,-1940940.737140631,8815979.325281633,6875038.588141002,7xKXtg2CW87d97TXJSDpbD5jBkheTqA83TZRuJosgAsU,Samoyed Coin,SAMO,,,
TokenChange,5euvjJ2pFyQFQ4isqNjnayw7tiRqJHej8HJ4HciLUUdJZmbz1oxL7ZvJEHcYsxVoEXPerEH2YLcLxfpciUcvVcrk,1695156196,2023-09-19T20:43:16,0.00001,EJnwCoqpkTFk78XbqY3Hodz3VX8F8gckN8jBQHfpio2P,inc,1993,11643,13636,FmdLttMdSznTePyQkw3wXM1KVS8TKPo5kig59jW67RdU,BKINV,BKINV,,,
TokenChange,3Xi24pHreBNMMS7f8KUs9syQbjKAW5qivYXwCraTxU1wkgjnXMFEbck1JW46aHaqn7L4JRfG3cSeh2hwnMf5s1Mx,1695151175,2023-09-19T19:19:35,0.00001,GYea8DSmTt2cvNkdxui8kq9hXuKjCNbVuQbX68oXbhqu,dec,1922,9169,11091,J2pf67GpNwvNWvECyba1JAbgo3zqTHz4f8Fwto13WUYW,BKINV,BKINV,,,
TokenChange,3XDvUNya72qmw1HvA6MDAn6xKBBE3bVBvWq4LGAKyNawLU3tSJYPZaNQzR1kmz3mJFKpfideXQWuMxEfYyEPh3GK,1695150950,2023-09-19T19:15:50,0.00001,88PwuECVyNMWhwLsi2Spcyb3rcNhiPHGUohkbZDrk8nw,dec,1915,8497,10412,7rB3TpgacqrbdHNNfEf8kvEe3am7agj1tojbrBKGKpuz,BKINV,BKINV,,,
TokenChange,3sQurQadJRPBzUc5iaFgCByDsWk76qp2qLSTawbK9j8mMbksKQog6CzPBXL3b9pJahsAMTvFtNT1KJHt2ogRK4T8,1695148363,2023-09-19T18:32:43,0.000005,3WAWTwsbvZaXqsszMUN11gqXLmc1yWB2dAZBhhYubnpz,inc,1,,1,vyfSRkGX5vQ17fKVQsgCBwdJUPf5pDHyoYjt2mzMKh3,StarBucks Stamp #2,SBSP#2,,,
TokenChange,sBspbVmPtdqcoUynqdBiuLreUrr41aiqk2oekcPJmSGUTqjweZ5fFp6J2mkMf7UXRxHbu3rti8VLD7F4241pDwb,1695146137,2023-09-19T17:55:37,0.00001,3TTP4yz3wTsmszkwCYYs4QG529q3SAdHQwcVSScaPyKX,inc,1645,27716,29361,4hEwyUWos2EqPmTvYJmSd5DbNbz4vwj1q5W8vEX5evFa,Orca,OINV,,,
TokenChange,5Ze8y1GYdCjRLevtnycMmf4Kn41iAiX5p3q7ibRaByiwzguUVCpvv6HYAvAJTqTD6efjHufvfQkMfTqH2sYb9ZN9,1695145792,2023-09-19T17:49:52,0.00001,H4WguH31AxJgHcBWtJzGncFqkt2t3aF6eyhXaWtaJuXE,inc,1704,8263,9967,CnatTPvLXxFxxed67KHGVmb83YeP7rrMcsqV1nhkUCLD,Orca,BONFIDA,,,
TokenChange,5f5BNJ8z3nsvFAVVVW9RLGx7TjTQKFLD9Dmrd3MVLkPt1UE9KNYxyqyyL9LpkAb57grLVvriWGE8MeMG8dp3sULa,1695143329,2023-09-19T17:08:49,0.00001,FrWgx5kAToWojk5Rp26TgsMiJMsThZoYSjJLMKREBZ75,inc,1833,11392,13225,dC8LqZvMntwaL1AiaxL5MSycMnoLuDqN8ou7tmDxtdH,Orca,OINV,,,
TokenChange,4vHAB7RirviQ3AyzqxgbY3cFZoJ92xDcFSBpduWvHYpqvTxqxDUMg9FrpToDz8wyPpUjjA6NQTT3i9MszxxnfzRs,1695122959,2023-09-19T11:29:19,0.00001,CR9wUhM2xx5CRjvRUqRKdytoMKdVBLrszBJhCpdH7AGo,inc,1825,13413,15238,9T5CsFiYisWVxaTaHHewm685eMcJHMUQzoJZ4fVRDmif,Orca,OINV,,,
TokenChange,WGEnKQtR9RjHa1gjqKPyEUN1tWeesFSmi29T6hB88pecstwD4doNk4Eh4gVjXx5WBVkrAnf8YeDpBq6CDSmk4cH,1695121873,2023-09-19T11:11:13,0.00001,8QauorUdm5woGQirAnYNLjkfjtbevFftpkx8x6d7Fy2C,inc,1883,13252,15135,96LDaaK9Kkif8NYAAGTDSuhabJNLz1825gG59VUXFx7r,Orca,OINV,,,
TokenChange,21gchddMBPhaFKVnHbopKBpnzabiBezkN3oqYKpXBWCQpUmQWxiTALvpoKyPZCE1vY19ocbzPyJBzPksKSWvUDBm,1695113153,2023-09-19T08:45:53,0.00001,DkJeX2oiENptpxSDnsDFszMNcF3mY43xiLN3KpZdwUzS,dec,1544,9188,10732,AJHtcGJWQr3smsq24C9V2ydpgNuaf1w3yhSnMBuZ85Wa,Orca,OINV,,,
TokenChange,2AEUqcmNBNSMxC8bqKT2G5eWiufJTcDdbB8r2Ki5B2cetFvV9F5UDjryHdwN8wErLxwxP7RQJgND4tEZzv3B54wY,1695112561,2023-09-19T08:36:01,0.00001,94aFdDgLqoKEEzstAs85oa2TTt9ZTaYuPvEM7gyRoD4p,dec,1360,9414,10774,EaP75tLm3mK2NGRN95GFZ3NUDyKjSJqkb7XoNPG7PEiS,Orca,OINV,,,
TokenChange,3aqLMfaQzkfwC8TNMAE2Ta41rmxGm5kphi8WnGeBizM4oyfE1GsakAotuh8jE1hoTFW5KXY9Fs1MvfEif8nHibcF,1695110311,2023-09-19T07:58:31,0.00001,Fu1uRwPK4SsYJfceKKCiyEtZQ8eMx9xEJznnvVVuPYBx,inc,1368,11508,12876,LFqzyENvqiVP3qREGY43ptuTPeD38bA9A1n49FUt8Qb,SMOINV,SMOINV,,,
TokenChange,47GNvSHsus616z1A6kjnKxVcrAb3QchXsMMAiSM1cBrRi4rrii2ciGXV2VaWjTsNNSa6UER2gZyooahKW619HPKQ,1695107927,2023-09-19T07:18:47,0.000005,4YQaQxKsUPeLsoVnA8nvp4W5TVJiUCF3XaVDt2gunGXm,inc,121,,121,UBkVXiDU7tJXZmX6UU94efGvYBA1afM9sgbJ9BD8LzF,DUDU - PEPE's Girl friend,DUDU,,,
TokenChange,4o5xt6VnRuUUU6HkcoEBdiwK2iRehTFotB6jdVeGCuQxtD7yErruEaZ95dfNBZMVVosy7hT3rLGZWfX1ExkgdWpc,1695106813,2023-09-19T07:00:13,0.000005,9aYoT91PdK3Q6i87AHRgAHvLQXSLh1cudEr8uFXMBrrJ,dec,-52.998768,11268.756254,11215.757486,4k3Dyjzvzp8eMZWUXbBCjEvwSkkk59S5iCNLY3QrkX6R,Raydium,RAY,,,
TokenChange,4iVP3uXAcLCnZmAyHhXFiYByd8crMvYip7LgsHbym2njP1f5ZFSBEhcKfPXoyeunNPf5HPs2E5suCaY76HcLepY8,1695106717,2023-09-19T06:58:37,0.000005,9aYoT91PdK3Q6i87AHRgAHvLQXSLh1cudEr8uFXMBrrJ,dec,-0.327266,11269.08352,11268.756254,4k3Dyjzvzp8eMZWUXbBCjEvwSkkk59S5iCNLY3QrkX6R,Raydium,RAY,,,
TokenChange,5BgeHkHumK7i7jbSfuv2ZkPFgdra9tmYNm2Nvuh1Z7eXMMAmBugmMQ4tgFxpPZy9GCZqSSdnKxaGozR5zKXh8r8w,1695105969,2023-09-19T06:46:09,0.00001,C7VzDhSjhJXR4rXhorCzreyk8oNHDLjJxFTurz9HwaBp,dec,1358,9277,10635,4JQ9gZmynFqDsJWSfTSBpsr3yUq2FtHJetoauiXQULZn,RAY Claim,RAY,,,
TokenChange,3i7y7qfT5kxvGiZzWJ4EVb1uq969YWcpych39Zktkm7rpkQYVSBRJCET7M2jYRUeg9UEquwdLM9GeVM8UF84USyH,1695101996,2023-09-19T05:39:56,0.00001,6toqHjXAa1pvFVGXPG5hMCtgqh9kik9S3kcWPQeoFMm9,dec,1872,9335,11207,9jNf6WzmDqLdkAVMxLdpseU7GsodRa2FXUePPYVccnng,Orca,OINV,,,
TokenChange,596PVJP375W97XXRdEk9Zc6f8gDVxYCfa9eUvP6z6ipZEFWh8Qb1MWsBqxbTzpfwEKArMg7zjju7Be54ZGRiqGKA,1695101836,2023-09-19T05:37:16,0.00001,KKfKHPJbjrDZb543RgVRWLF9brH1SjuiqC5vvtiaEzQ,inc,1527,7309,8836,GkB3GHyPWvhD4xMZztEe7LHKQNjQP1VN7SvxJniFpMEW,Orca,OINV,,,
TokenChange,67NaNLpEsQSscc35bRLEz4E6iGV6pSMNBNAjRpJ7L83MNJjPbrtAyDqXxqhAM5KcVm4PgUfchDKwn14cx5k2AaoX,1695101132,2023-09-19T05:25:32,0.00001,4rzZ55NmNAgSRPakgVMaiShMA9fNBy42vxjy7o45fZgz,dec,1658,9245,10903,4kSaSFRuJ6gV1QcqvjvLnAQ1QcGu7SouDPF5DidKJAn2,Orca,OINV,,,
TokenChange,39N9HnwepjzgDYabUKJaJP96j1gvhyYJiCW8QEhpTrjvM7Q9FqXSnbectEFL9j7cTfLMTauSxHWN6t4kKExSqFnh,1695100896,2023-09-19T05:21:36,0.00001,AbR7PYEcCRbU8EUTZ6kNEdnKaLxJbHVi1tb1ruBg9nWn,dec,1850,8360,10210,2veJR48FZP16UmSZvzi7dYiLwxZi4J4Qyse8VkUxP4yC,Orca,OINV,,,
TokenChange,5xyGBTwt4uZ2HVSGGHXFPs8PEJkYDhPpzYtM66zu1FudJgFkZKww8tgRYGyFSJu2S4xCrXALwWpNQP4TUBDuLzFg,1695096819,2023-09-19T04:13:39,0.00001,5pShXq7FxCjn5erTLWuzf1FXFqPXJTicYsqWParaPpHK,inc,1353,7931,9284,AmzNWGMHGsL2rhRgZBodFUFGbpvnCgGwq4MrtM3oiNf7,Helium,HNT,,,
TokenChange,5tgLA4KXCivR9GypzzUNkMCmKG71MbmFwgFXiaagkfC69yzRjxGubnXvkDv9ozWqWBiAgjMPdaRkfBNf6D37JbGB,1695089952,2023-09-19T02:19:12,0.00001,bhpnJKC9G3QjEutzUmHUt8gKDMzG6xf12NezfG1zwBr,inc,1530,8323,9853,FeNDQULULiL9jSimxbsYMwRRtZkLDpVnmUCUkHo3FzxP,Orca,OINV,,,
TokenChange,2faYukgdmLtPzZCjWgHs7CmpvX3yh9CLsBiNohAyEqk8UgtacudassaYdfUiPEPdnzjfcVLSwd3aezLDQVGw7QGv,1695082696,2023-09-19T00:18:16,0.00001,3TTP4yz3wTsmszkwCYYs4QG529q3SAdHQwcVSScaPyKX,inc,1141,26575,27716,4hEwyUWos2EqPmTvYJmSd5DbNbz4vwj1q5W8vEX5evFa,Orca,OINV,,,
TokenChange,4B49mznsBGTcCo8ttDiUtaXF8kbhku49B1NNC2b48byDZFtPcJmBczjWeN7MHyXzLLZGaHPjvEW9X42yXcnxyFXr,1695082325,2023-09-19T00:12:05,0.00001,3TTP4yz3wTsmszkwCYYs4QG529q3SAdHQwcVSScaPyKX,inc,1408,25167,26575,4hEwyUWos2EqPmTvYJmSd5DbNbz4vwj1q5W8vEX5evFa,Orca,OINV,,,
TokenChange,4MMkt1oiqowG2PRyQnqYr4uCKF8XCozLftCErkAyEexiSc9N6HCzmHKxRaM12GdXgseZggKVt53NtjNviUp9aWtR,1695082210,2023-09-19T00:10:10,0.00001,E2AM9KBd2esupk7RJ6GU7H1A3T5GmaQVxAyPiSkEceHE,inc,1483,7649,9132,9EhYzxACeE1BKpTN4MfmbWwY7Z276x6ta7fdtxrooETK,Orca,OINV,,,
TokenChange,48KZBvxVZqnuPpGfCf5XYRHwfPpkY4ARwYyzmAFvv4GfmZin7gkfyvtGwKpmgwdxmyqRcdiHfpFjyd9Y6XJ1WsNQ,1695081580,2023-09-18T23:59:40,0.00001,6y2uRgCCWxTFe2kcexnntp4ESaJ39BKwrtPhgB1BVf5A,inc,1325,10428,11753,EdeEUKCB2Xf9mz6GnQ7VnvXyPdMQrSMrip1y4cE4ARkz,Orca,OINV,,,
TokenChange,3vCCE8g4zEcQL98D1AZG6QtAvELymmnojr44akJEJQDM3jyqKwweNgkk8V34TBmA2qz8WirskCwDMbRHWj43x2nZ,1695078863,2023-09-18T23:14:23,0.00001,FJBn6iC4g978vqcwgCRGSYkNRex9Qj6tH4urpZBM43Js,inc,1236,8532,9768,GUMsasyYugwCUBxQ6R4dLP7sqsHLc9yV4o5C1ve5GMZ2,BKINV,BKINV,,,
TokenChange,3rqQAHZNnLxRfN92gEifPPmDKo6ycjeAfUHf2bzBJVeKs7KAJSegbN6vJsEdfVpV5ZKUK5Eg8U5QE3TUGNMHzdSZ,1695075933,2023-09-18T22:25:33,0.00001,EJnwCoqpkTFk78XbqY3Hodz3VX8F8gckN8jBQHfpio2P,dec,1902,9741,11643,FmdLttMdSznTePyQkw3wXM1KVS8TKPo5kig59jW67RdU,BKINV,BKINV,,,
TokenChange,3x9KbqGsTgp3QAn761xXfxXZMf8PL2xkQqWNVRCMn1kshLAim4Xax6X8JwJVpg8Mj4ZiGneeDXn2r15qhJWpE3LM,1695072895,2023-09-18T21:34:55,0.00001,GYea8DSmTt2cvNkdxui8kq9hXuKjCNbVuQbX68oXbhqu,inc,1598,7571,9169,J2pf67GpNwvNWvECyba1JAbgo3zqTHz4f8Fwto13WUYW,BKINV,BKINV,,,
TokenChange,2X4me4oMhFe17CpQ8eCLY574zFwdazmeBfigWa8murNFRSG2JhxmZnfWjNASvNb35o2vzzC3NXPGfc2WobGqf6xF,1695068405,2023-09-18T20:20:05,0.00001,88PwuECVyNMWhwLsi2Spcyb3rcNhiPHGUohkbZDrk8nw,inc,1477,7020,8497,7rB3TpgacqrbdHNNfEf8kvEe3am7agj1tojbrBKGKpuz,BKINV,BKINV,,,
